:ID,pkg_name,pkgman,version,:LABEL,homepage,repo
version305487cargo,twitter-bot,cargo,0.3.1,Version,https://github.com/gabelluardo/twitter-bot,https://github.com/gabelluardo/twitter-bot
version124188cargo,enzyme,cargo,0.1.0,Version,https://github.com/rust-ml/enzyme_build,https://github.com/rust-ml/enzyme_build
version259052cargo,elvis,cargo,0.2.3,Version,https://github.com/clearloop/elvis,https://github.com/clearloop/elvis
version117291cargo,zippy,cargo,0.1.3,Version,https://github.com/jjpe/zippy,https://github.com/jjpe/zippy
version2519conan,pcre2,conan,10.40,Version,,https://www.pcre.org/
version4136homebrew,pcre2,homebrew,10.40,Version,https://github.com/PhilipHazel/pcre2/releases/download/pcre2-10.40/pcre2-10.40.tar.bz2,https://www.pcre.org/
version104439cargo,pcre2,cargo,0.1.0,Version,https://github.com/BurntSushi/rust-pcre2,https://github.com/BurntSushi/rust-pcre2
version100031cargo,tailor,cargo,0.1.0,Version,https://github.com/phodina/tailor,https://github.com/phodina/tailor
version450062cargo,pcap,cargo,0.9.1,Version,https://github.com/ebfull/pcap,https://github.com/ebfull/pcap
version62586cargo,tac,cargo,0.2.3,Version,https://github.com/neosmart/tac,https://github.com/neosmart/tac
version1990conan,lzip,conan,1.22,Version,,https://www.nongnu.org/lzip/
version3330homebrew,lzip,homebrew,1.23,Version,https://download-mirror.savannah.gnu.org/releases/lzip/lzip-1.23.tar.gz,https://www.nongnu.org/lzip/
version526007cargo,lzip,cargo,0.1.0,Version,https://github.com/firasuke/lzip-rs,https://github.com/firasuke/lzip-rs
version29361cargo,redshift,cargo,1.0.1,Version,https://github.com/yurigorokhov/rust-redshift,https://github.com/yurigorokhov/rust-redshift
version57551cargo,zookeeper,cargo,0.3.0,Version,https://github.com/bonifaido/rust-zookeeper,https://github.com/bonifaido/rust-zookeeper
version1887conan,libuv,conan,1.44.1,Version,,https://libuv.org
version3135homebrew,libuv,homebrew,1.44.1,Version,https://github.com/libuv/libuv/archive/v1.44.1.tar.gz,https://libuv.org
version271400cargo,libuv,cargo,1.1.2,Version,https://github.com/bmatcuk/libuv-rs,https://github.com/bmatcuk/libuv-rs
version526907cargo,rbo,cargo,0.1.0,Version,https://github.com/mpetri/rbo,https://github.com/mpetri/rbo
version499chromebrew,tmux,chromebrew,2.9,Version,https://github.com/tmux/tmux/releases/download/2.9/tmux-2.9.tar.gz,https://tmux.github.io/
version5406homebrew,tmux,homebrew,3.2a,Version,https://github.com/tmux/tmux/releases/download/3.2a/tmux-3.2a.tar.gz,https://tmux.github.io/
version171262cargo,honeycomb,cargo,0.1.0,Version,https://github.com/adam-mcdaniel/honeycomb,https://github.com/adam-mcdaniel/honeycomb
version157059cargo,odbc,cargo,0.13.0,Version,https://github.com/Koka/odbc-rs,https://github.com/Koka/odbc-rs
version3951homebrew,opencc,homebrew,1.1.3,Version,https://github.com/BYVoid/OpenCC/archive/ver.1.1.3.tar.gz,https://github.com/BYVoid/OpenCC
version1252vcpkg,opencc,vcpkg,2020-04-26,Version,,https://github.com/BYVoid/OpenCC
version246chromebrew,libproxy,chromebrew,5d5e13ddc47a2a061c595c1356d7d07d78cf597f,Version,https://github.com/libproxy/libproxy.git,https://libproxy.github.io/libproxy/
version3028homebrew,libproxy,homebrew,0.4.17,Version,https://github.com/libproxy/libproxy/archive/0.4.17.tar.gz,https://libproxy.github.io/libproxy/
version346207cargo,anagram,cargo,0.2.0,Version,https://github.com/terror/anagram,https://github.com/terror/anagram
version352316cargo,are,cargo,0.0.0,Version,https://github.com/tetcoin/tetcore,https://github.com/tetcoin/tetcore
version950chromebrew,curl,chromebrew,7.82.0,Version,https://download.qt.io/official_releases/qtchooser/qtchooser-66.tar.xz,https://curl.se/
version429vcpkg,curl,vcpkg,7.82.0,Version,,https://curl.se/
version10445cargo,curl,cargo,0.2.10,Version,https://github.com/alexcrichton/curl-rust,https://github.com/alexcrichton/curl-rust
version18846cargo,dotenv,cargo,0.6.0,Version,https://github.com/dotenv-rs/dotenv,https://github.com/dotenv-rs/dotenv
version8803cargo,hal,cargo,0.0.2,Version,https://github.com/stevenroose/hal/,https://github.com/stevenroose/hal/
version1000chromebrew,hello,chromebrew,2.10,Version,https://ftpmirror.gnu.org/hello/hello-2.10.tar.gz,https://www.gnu.org/software/hello/
version2196homebrew,hello,homebrew,2.12,Version,https://ftp.gnu.org/gnu/hello/hello-2.12.tar.gz,https://www.gnu.org/software/hello/
version256888cargo,jwt,cargo,0.9.0,Version,http://github.com/mikkyang/rust-jwt,http://github.com/mikkyang/rust-jwt
version285chromebrew,libcanberra,chromebrew,0.30-1,Version,http://pkgs.fedoraproject.org/repo/pkgs/libcanberra/libcanberra-0.30.tar.xz/34cb7e4430afaf6f447c4ebdb9b42072/libcanberra-0.30.tar.xz,http://0pointer.de/lennart/projects/libcanberra/
version848vcpkg,libcanberra,vcpkg,0.30,Version,,http://0pointer.de/lennart/projects/libcanberra/
version1644conan,libfuse,conan,3.10.5,Version,,https://github.com/libfuse/libfuse
version2869homebrew,libfuse,homebrew,3.10.5,Version,https://github.com/libfuse/libfuse/releases/download/fuse-3.10.5/fuse-3.10.5.tar.xz,https://github.com/libfuse/libfuse
version899chromebrew,libiconv,chromebrew,1.16-4,Version,https://ftpmirror.gnu.org/libiconv/libiconv-1.16.tar.gz,https://www.gnu.org/software/libiconv/
version1675conan,libiconv,conan,1.16,Version,,https://www.gnu.org/software/libiconv/
version2912homebrew,libiconv,homebrew,1.16,Version,https://ftp.gnu.org/gnu/libiconv/libiconv-1.16.tar.gz,https://www.gnu.org/software/libiconv/
version903vcpkg,libiconv,vcpkg,1.16,Version,,https://www.gnu.org/software/libiconv/
version1881conan,libusb,conan,1.0.26,Version,,https://github.com/libusb/libusb
version1021vcpkg,libusb,vcpkg,1.0.24,Version,,https://github.com/libusb/libusb
version35chromebrew,make,chromebrew,4.3,Version,https://ftpmirror.gnu.org/make/make-4.3.tar.lz,https://www.gnu.org/software/make/
version2009conan,make,conan,4.3,Version,,https://www.gnu.org/software/make/
version3356homebrew,make,homebrew,4.3,Version,https://ftp.gnu.org/gnu/make/make-4.3.tar.lz,https://www.gnu.org/software/make/
version26alire,openssl,alire,,Version,,https://www.openssl.org
version1261chromebrew,openssl,chromebrew,1.1.1n,Version,https://github.com/python-excel/xlrd.git,https://www.openssl.org
version1276vcpkg,openssl,vcpkg,1.1.1n,Version,,https://www.openssl.org
version691chromebrew,plplot,chromebrew,5.15.0,Version,https://downloads.sourceforge.net/project/plplot/plplot/5.15.0%20Source/plplot-5.15.0.tar.gz,http://plplot.sourceforge.net/
version4276homebrew,plplot,homebrew,5.15.0,Version,https://downloads.sourceforge.net/project/plplot/plplot/5.15.0%20Source/plplot-5.15.0.tar.gz,https://plplot.sourceforge.io
version2619conan,protobuf,conan,3.20.0,Version,,https://github.com/protocolbuffers/protobuf
version1378vcpkg,protobuf,vcpkg,3.19.4,Version,,https://github.com/protocolbuffers/protobuf
version492598cargo,protobuf,cargo,2.26.0,Version,https://github.com/stepancheg/rust-protobuf/,https://github.com/stepancheg/rust-protobuf/
version458652cargo,qoi,cargo,0.0.1,Version,https://github.com/aldanor/qoi-rust,https://github.com/aldanor/qoi-rust
version11454cargo,spawn,cargo,0.0.1,Version,https://github.com/stainless-steel/spawn,https://github.com/stainless-steel/spawn
version218125cargo,spdx,cargo,0.3.4,Version,https://github.com/EmbarkStudios/spdx,https://github.com/EmbarkStudios/spdx
version590chromebrew,unixodbc,chromebrew,2.3.9,Version,https://www.harding.motd.ca/autossh/autossh-1.4g.tgz,http://www.unixodbc.org/
version5553homebrew,unixodbc,homebrew,2.3.9,Version,http://www.unixodbc.org/unixODBC-2.3.9.tar.gz,http://www.unixodbc.org/
version291555cargo,confetti,cargo,0.1.0,Version,https://github.com/pinatasoftware/confetti,https://github.com/pinatasoftware/confetti
version206992cargo,plotly,cargo,0.1.0,Version,https://github.com/igiagkiozis/plotly,https://github.com/igiagkiozis/plotly
version415412cargo,pueue,cargo,1.0.1,Version,https://github.com/nukesor/pueue,https://github.com/nukesor/pueue
version157306cargo,ccl,cargo,4.0.0,Version,https://gitlab.nebulanet.cc/xacrimon/ccl,https://gitlab.nebulanet.cc/xacrimon/ccl
version25710cargo,bitcoin-rpc,cargo,0.1.0,Version,https://github.com/jeandudey/rust-bitcoin-rpc,https://github.com/jeandudey/rust-bitcoin-rpc
version501942cargo,ispc,cargo,1.0.11,Version,https://github.com/Twinklebear/ispc-rs,https://github.com/Twinklebear/ispc-rs
version32856cargo,resolv,cargo,0.1.2,Version,https://github.com/mikedilger/resolv-rs,https://github.com/mikedilger/resolv-rs
version3211conan,thrift,conan,0.15.0,Version,,https://github.com/apache/thrift
version1717vcpkg,thrift,vcpkg,0.13.0,Version,,https://github.com/apache/thrift
version325981cargo,rill,cargo,0.12.0,Version,https://github.com/rillrate/rillrate,https://github.com/rillrate/rillrate
version77481cargo,sparkly,cargo,0.1.0,Version,https://github.com/remexre/sparkly-rs,https://github.com/remexre/sparkly-rs
version63086cargo,salt,cargo,0.0.3,Version,https://github.com/Milo123459/salt,https://github.com/Milo123459/salt
version231023cargo,juno,cargo,0.1.0,Version,https://github.com/bytesonus/juno-rust,https://github.com/bytesonus/juno-rust
version281chromebrew,julia,chromebrew,1.7.2,Version,https://github.com/baruch/gpart/archive/0.3.tar.gz,https://julialang.org/
version2548homebrew,julia,homebrew,1.7.2,Version,https://github.com/JuliaLang/julia/releases/download/v1.7.2/julia-1.7.2.tar.gz,https://julialang.org/
version71511cargo,julia,cargo,0.2.5,Version,https://github.com/pi-pi3/julia-rs,https://github.com/pi-pi3/julia-rs
version129876cargo,mn,cargo,0.1.6,Version,https://github.com/codesections/mnemonic,https://github.com/codesections/mnemonic
version2774conan,readline,conan,8.1.2,Version,,https://tiswww.case.edu/php/chet/readline/rltop.html
version4588homebrew,readline,homebrew,8.1.2,Version,https://ftp.gnu.org/gnu/readline/readline-8.1.tar.gz,https://tiswww.case.edu/php/chet/readline/rltop.html
version371126cargo,g2,cargo,0.2.0,Version,https://github.com/colin353/g2,https://github.com/colin353/g2
version141524cargo,ko,cargo,1.0.2,Version,https://github.com/komaeda/ko,https://github.com/komaeda/ko
version274538cargo,tonic,cargo,0.3.1,Version,https://github.com/hyperium/tonic,https://github.com/hyperium/tonic
version1849conan,libsvm,conan,325,Version,,https://www.csie.ntu.edu.tw/~cjlin/libsvm/
version3100homebrew,libsvm,homebrew,3.25,Version,https://www.csie.ntu.edu.tw/~cjlin/libsvm/libsvm-3.25.tar.gz,https://www.csie.ntu.edu.tw/~cjlin/libsvm/
version1004vcpkg,libsvm,vcpkg,3.25,Version,,https://www.csie.ntu.edu.tw/~cjlin/libsvm/
version1514conan,ktx,conan,4.0.0,Version,,https://github.com/KhronosGroup/KTX-Software
version813vcpkg,ktx,vcpkg,4.0.0,Version,,https://github.com/KhronosGroup/KTX-Software
version15142cargo,fsm,cargo,0.2.1,Version,https://github.com/omaskery/fsm-rs,https://github.com/omaskery/fsm-rs
version12chromebrew,libsoxr,chromebrew,0.1.3-1,Version,http://downloads.sourceforge.net/project/soxr/soxr-0.1.3-Source.tar.xz,https://sourceforge.net/projects/soxr/
version3084homebrew,libsoxr,homebrew,0.1.3,Version,https://downloads.sourceforge.net/project/soxr/soxr-0.1.3-Source.tar.xz,https://sourceforge.net/projects/soxr/
version55993cargo,libatasmart,cargo,0.1.4,Version,https://github.com/cholcombe973/libatasmart,https://github.com/cholcombe973/libatasmart
version996chromebrew,openssh,chromebrew,9.0,Version,https://github.com/openssh/openssh-portable.git,https://www.openssh.com/
version4001homebrew,openssh,homebrew,9.0p1,Version,https://cdn.openbsd.org/pub/OpenBSD/OpenSSH/portable/openssh-9.0p1.tar.gz,https://www.openssh.com/
version319565cargo,pythonize,cargo,0.13.0,Version,https://github.com/davidhewitt/pythonize,https://github.com/davidhewitt/pythonize
version1326conan,heatshrink,conan,0.4.1,Version,,https://github.com/atomicobject/heatshrink
version2191homebrew,heatshrink,homebrew,0.4.1,Version,https://github.com/atomicobject/heatshrink/archive/v0.4.1.tar.gz,https://github.com/atomicobject/heatshrink
version260371cargo,diskonaut,cargo,0.8.0,Version,https://github.com/imsnif/diskonaut,https://github.com/imsnif/diskonaut
version1130homebrew,diskonaut,homebrew,0.11.0,Version,https://github.com/imsnif/diskonaut/archive/0.11.0.tar.gz,https://github.com/imsnif/diskonaut
version5630homebrew,verilator,homebrew,4.220,Version,https://github.com/verilator/verilator/archive/refs/tags/v4.220.tar.gz,https://www.veripool.org/wiki/verilator
version3364conan,verilator,conan,4.034,Version,,https://www.veripool.org/wiki/verilator
version186099cargo,verilator,cargo,0.1.3,Version,https://github.com/djg/verilated-rs,https://github.com/djg/verilated-rs
version135627cargo,reframe,cargo,0.1.6,Version,https://github.com/Ansvia/reframe,https://github.com/Ansvia/reframe
version15321cargo,validate,cargo,0.1.0,Version,https://github.com/fuchsnj/validate,https://github.com/fuchsnj/validate
version143397cargo,sml,cargo,0.1.23,Version,https://github.com/ericfindlay/sml,https://github.com/ericfindlay/sml
version314143cargo,embree,cargo,0.3.7,Version,https://github.com/Twinklebear/embree-rs,https://github.com/Twinklebear/embree-rs
version21800cargo,restructure,cargo,0.1.1,Version,https://github.com/rewrite-in-rust/restructure.git,https://github.com/rewrite-in-rust/restructure.git
version195958cargo,wharf,cargo,0.1.4,Version,https://github.com/wojciechkepka/wharf,https://github.com/wojciechkepka/wharf
version4580cargo,sdl2_net,cargo,0.0.1,Version,https://github.com/Limvot/rust-sdl2_net,https://github.com/Limvot/rust-sdl2_net
version3016conan,spectra,conan,1.0.0,Version,,https://spectralib.org
version1650vcpkg,spectra,vcpkg,1.0.0,Version,,https://spectralib.org
version5051homebrew,spectra,homebrew,1.0.0,Version,https://github.com/yixuan/spectra/archive/v1.0.0.tar.gz,https://spectralib.org
version53350cargo,spectra,cargo,0.2.4,Version,https://github.com/phaazon/spectra,https://github.com/phaazon/spectra
version61680cargo,mimir,cargo,0.1.2,Version,https://github.com/aesir-vanir/mimir,https://github.com/aesir-vanir/mimir
version51354cargo,slacker,cargo,0.0.6,Version,https://github.com/sunng87/slacker-rust,https://github.com/sunng87/slacker-rust
version664chromebrew,graphicsmagick,chromebrew,1.3.35,Version,http://ftp.icm.edu.pl/pub/unix/graphics/GraphicsMagick/1.3/GraphicsMagick-1.3.35.tar.gz,http://www.graphicsmagick.org/
version2048homebrew,graphicsmagick,homebrew,1.3.38,Version,https://downloads.sourceforge.net/project/graphicsmagick/graphicsmagick/1.3.38/GraphicsMagick-1.3.38.tar.xz,http://www.graphicsmagick.org/
version268861cargo,vote,cargo,0.1.1,Version,https://github.com/cmccomb/vote,https://github.com/cmccomb/vote
version127536cargo,typedb,cargo,0.8.0,Version,https://github.com/mount-research/typedb,https://github.com/mount-research/typedb
version3143conan,tabulate,conan,1.4,Version,,https://github.com/p-ranav/tabulate
version1691vcpkg,tabulate,vcpkg,2019-01-06,Version,,https://github.com/p-ranav/tabulate
version161628cargo,libhydrogen,cargo,0.1.5,Version,https://github.com/jedisct1/rust-libhydrogen,https://github.com/jedisct1/rust-libhydrogen
version43881cargo,timi,cargo,0.2.0,Version,https://github.com/bollu/timi,https://github.com/bollu/timi
version3262conan,tmx,conan,1.4.0,Version,,https://github.com/baylej/tmx
version5412homebrew,tmx,homebrew,1.4.0,Version,https://github.com/baylej/tmx/archive/tmx_1.4.0.tar.gz,https://github.com/baylej/tmx
version519889cargo,twine,cargo,0.4.0,Version,https://github.com/IMI-eRnD-Be/twine,https://github.com/IMI-eRnD-Be/twine
version6407cargo,trie,cargo,0.0.1,Version,https://github.com/contain-rs/trie,https://github.com/contain-rs/trie
version333699cargo,gogo,cargo,0.2.0,Version,https://github.com/vihu/gogo,https://github.com/vihu/gogo
version374466cargo,ccache,cargo,0.1.0,Version,https://github.com/LucaFulchir/ccache,https://github.com/LucaFulchir/ccache
version57220cargo,wren,cargo,0.1.4,Version,https://github.com/calviken/wren-rust,https://github.com/calviken/wren-rust
version733homebrew,cityhash,homebrew,1.1.1,Version,https://storage.googleapis.com/google-code-archive-downloads/v2/code.google.com/cityhash/cityhash-1.1.1.tar.gz,https://github.com/google/cityhash
version477conan,cityhash,conan,cci.20130801,Version,,https://github.com/google/cityhash
version340vcpkg,cityhash,vcpkg,2013-01-08,Version,,https://github.com/google/cityhash
version49218cargo,robotparser,cargo,0.8.2,Version,https://github.com/messense/robotparser-rs,https://github.com/messense/robotparser-rs
version336599cargo,postgis,cargo,0.8.0,Version,https://github.com/andelf/rust-postgis,https://github.com/andelf/rust-postgis
version457387cargo,rez,cargo,0.1.3,Version,https://github.com/alecmocatta/rez,https://github.com/alecmocatta/rez
version128900cargo,yj,cargo,0.7.16,Version,https://github.com/bruceadams/yj,https://github.com/bruceadams/yj
version4496homebrew,qt,homebrew,6.2.3,Version,https://download.qt.io/official_releases/qt/6.2/6.2.3/single/qt-everywhere-src-6.2.3.tar.xz,https://www.qt.io/
version1401vcpkg,qt,vcpkg,6.2.3,Version,,https://www.qt.io/
version416585cargo,faust,cargo,1.0.0,Version,https://github.com/maugier/faust,https://github.com/maugier/faust
version22710cargo,redis-client,cargo,0.5.0,Version,https://github.com/AsoSunag/redis-client,https://github.com/AsoSunag/redis-client
version383531cargo,clarinet,cargo,0.9.3,Version,https://github.com/lgalabru/clarinet,https://github.com/lgalabru/clarinet
version445784cargo,polymorph,cargo,0.1.0,Version,https://github.com/A248/polymorph-rs,https://github.com/A248/polymorph-rs
version1687cargo,xsv,cargo,0.8.7,Version,https://github.com/BurntSushi/xsv,https://github.com/BurntSushi/xsv
version5909homebrew,xsv,homebrew,0.13.0,Version,https://github.com/BurntSushi/xsv/archive/0.13.0.tar.gz,https://github.com/BurntSushi/xsv
version187553cargo,biscuit,cargo,0.4.0,Version,https://github.com/lawliet89/biscuit,https://github.com/lawliet89/biscuit
version504448cargo,mdzk,cargo,0.5.2,Version,https://github.com/mdzk-rs/mdzk,https://github.com/mdzk-rs/mdzk
version1773chromebrew,jq,chromebrew,1.6,Version,https://github.com/stedolan/jq.git,https://stedolan.github.io/jq/
version2517homebrew,jq,homebrew,1.6,Version,https://github.com/stedolan/jq/releases/download/jq-1.6/jq-1.6.tar.gz,https://stedolan.github.io/jq/
version311087cargo,shutdown,cargo,0.1.0,Version,https://github.com/svanharmelen/shutdown,https://github.com/svanharmelen/shutdown
version321734cargo,unpack,cargo,0.2.4,Version,https://github.com/Byron/unpack,https://github.com/Byron/unpack
version1225chromebrew,lz4,chromebrew,1.9.2,Version,https://github.com/lz4/lz4/archive/v1.9.2.tar.gz,https://lz4.github.io/lz4/
version1987conan,lz4,conan,1.9.3,Version,,https://github.com/lz4/lz4
version3328homebrew,lz4,homebrew,1.9.3,Version,https://github.com/lz4/lz4/archive/v1.9.3.tar.gz,https://lz4.github.io/lz4/
version1070vcpkg,lz4,vcpkg,1.9.3,Version,,https://github.com/lz4/lz4
version2032conan,mdns,conan,20200424,Version,,https://github.com/mjansson/mdns
version1098vcpkg,mdns,vcpkg,1.4.1,Version,,https://github.com/mjansson/mdns
version480106cargo,redis-protocol,cargo,4.0.0,Version,https://github.com/aembke/redis-protocol.rs,https://github.com/aembke/redis-protocol.rs
version1799chromebrew,mimalloc,chromebrew,1.82.0,Version,https://github.com/microsoft/mimalloc.git,https://github.com/microsoft/mimalloc
version2093conan,mimalloc,conan,2.0.3,Version,,https://github.com/microsoft/mimalloc
version3489homebrew,mimalloc,homebrew,1.7.2,Version,https://github.com/microsoft/mimalloc/archive/refs/tags/v1.7.2.tar.gz,https://github.com/microsoft/mimalloc
version1114vcpkg,mimalloc,vcpkg,2.0.5,Version,,https://github.com/microsoft/mimalloc
version182793cargo,fernet,cargo,0.1.3,Version,https://github.com/mozilla-services/fernet-rs/,https://github.com/mozilla-services/fernet-rs/
version86022cargo,pwd,cargo,1.3.0,Version,https://gitlab.com/pwoolcoc/pwd.git,https://gitlab.com/pwoolcoc/pwd.git
version28384cargo,stringer,cargo,0.1.5,Version,https://github.com/selfup/stringer,https://github.com/selfup/stringer
version497579cargo,nodejs,cargo,0.5.0,Version,https://github.com/patr0nus/rust-nodejs,https://github.com/patr0nus/rust-nodejs
version13942cargo,sqlite,cargo,0.14.2,Version,https://github.com/stainless-steel/sqlite,https://github.com/stainless-steel/sqlite
version999chromebrew,stow,chromebrew,2.3.1,Version,https://github.com/fish-shell/fish-shell/releases/download/3.1.2/fish-3.1.2.tar.gz,https://www.gnu.org/software/stow/
version5163homebrew,stow,homebrew,2.3.1,Version,https://ftp.gnu.org/gnu/stow/stow-2.3.1.tar.gz,https://www.gnu.org/software/stow/
version362829cargo,stow,cargo,0.1.0,Version,https://github.com/Roba1993/stow,https://github.com/Roba1993/stow
version78590cargo,servy,cargo,0.2.0,Version,https://github.com/zethra/servy,https://github.com/zethra/servy
version1454chromebrew,openldap,chromebrew,2.6.1,Version,https://github.com/rui314/mold.git,https://www.openldap.org/
version2402conan,openldap,conan,2.6.1,Version,,https://www.openldap.org/
version31482cargo,openldap,cargo,1.0.0,Version,https://github.com/coder543/rust-cldap,https://github.com/coder543/rust-cldap
version109032cargo,todo,cargo,0.2.0,Version,https://github.com/scooter-dangle/todo,https://github.com/scooter-dangle/todo
version80650cargo,datafusion,cargo,0.1.4,Version,https://github.com/apache/arrow-datafusion,https://github.com/apache/arrow-datafusion
version40624cargo,path,cargo,0.4.0,Version,https://github.com/saschagrunert/path,https://github.com/saschagrunert/path
version101chromebrew,bc,chromebrew,1.07.1,Version,https://ftp.gnu.org/gnu/bc/bc-1.07.1.tar.gz,http://www.gnu.org/software/bc/
version365homebrew,bc,homebrew,1.07.1,Version,https://ftp.gnu.org/gnu/bc/bc-1.07.1.tar.gz,https://www.gnu.org/software/bc/
version186309cargo,zxcvbn,cargo,2.0.0,Version,https://github.com/shssoichiro/zxcvbn-rs,https://github.com/shssoichiro/zxcvbn-rs
version16862cargo,fst,cargo,0.1.1,Version,https://github.com/BurntSushi/fst,https://github.com/BurntSushi/fst
version1636homebrew,fst,homebrew,0.4.2,Version,https://github.com/BurntSushi/fst/archive/refs/tags/fst-bin-0.4.2.tar.gz,https://github.com/BurntSushi/fst
version490023cargo,minitrace,cargo,0.4.0,Version,https://github.com/tikv/minitrace-rust,https://github.com/tikv/minitrace-rust
version21homebrew,ace,homebrew,7.0.6,Version,https://github.com/DOCGroup/ACE_TAO/releases/download/ACE%2BTAO-7_0_6/ACE+TAO-7.0.6.tar.bz2,https://www.dre.vanderbilt.edu/~schmidt/ACE.html
version4vcpkg,ace,vcpkg,7.0.6,Version,,https://www.dre.vanderbilt.edu/~schmidt/ACE.html
version1204chromebrew,peg,chromebrew,0.1.18-2,Version,http://piumarta.com/software/peg/peg-0.1.18.tar.gz,https://www.piumarta.com/software/peg/
version4161homebrew,peg,homebrew,0.1.18,Version,https://www.piumarta.com/software/peg/peg-0.1.18.tar.gz,https://www.piumarta.com/software/peg/
version409147cargo,enum-flags,cargo,0.1.7,Version,https://github.com/mokeyish/enum-flags,https://github.com/mokeyish/enum-flags
version18693cargo,unbound,cargo,0.1.0,Version,https://github.com/andrewtj/rust-unbound,https://github.com/andrewtj/rust-unbound
version1136chromebrew,xa,chromebrew,2.3.11,Version,https://www.floodgap.com/retrotech/xa/dists/xa-2.3.11.tar.gz,https://www.floodgap.com/retrotech/xa/
version5835homebrew,xa,homebrew,2.3.13,Version,https://www.floodgap.com/retrotech/xa/dists/xa-2.3.13.tar.gz,https://www.floodgap.com/retrotech/xa/
version7543cargo,scribe,cargo,0.0.4,Version,https://github.com/jmacdonald/scribe,https://github.com/jmacdonald/scribe
