:ID,pkg_name,pkgman,version,:LABEL,homepage,repo
version13158843npm,ava,npm,0.0.3,Version,git://github.com/sindresorhus/ava,https://github.com/sindresorhus/ava
version13158851npm,ava,npm,0.5.0,Version,https://github.com/sindresorhus/ava,https://ava.li
version217352cargo,ayu,cargo,0.3.0,Version,https://github.com/weizhang9/ayu,https://github.com/weizhang9/ayu
version13222603npm,ayu,npm,0.20.0,Version,https://github.com/ayu-theme/vscode-ayu,https://github.com/ayu-theme/vscode-ayu
version113172cargo,dbr,cargo,0.1.0,Version,https://github.com/dynamsoft-dbr/rust,https://www.dynamsoft.com/Products/Dynamic-Barcode-Reader.aspx
version14821973npm,dbr,npm,6.3.2,Version,git+https://github.com/dynamsoft-dbr/nodejs.git,https://www.dynamsoft.com/Products/Dynamic-Barcode-Reader.aspx
version21homebrew,ace,homebrew,7.0.6,Version,https://github.com/DOCGroup/ACE_TAO/releases/download/ACE%2BTAO-7_0_6/ACE+TAO-7.0.6.tar.bz2,https://www.dre.vanderbilt.edu/~schmidt/ACE.html
version4vcpkg,ace,vcpkg,7.0.6,Version,,https://www.dre.vanderbilt.edu/~schmidt/ACE.html
version3739homebrew,ncurses,homebrew,6.3,Version,https://ftp.gnu.org/gnu/ncurses/ncurses-6.3.tar.gz,https://invisible-island.net/ncurses/announce.html
version1186vcpkg,ncurses,vcpkg,6.3,Version,,https://invisible-island.net/ncurses/announce.html
version115644cargo,ncurses,cargo,5.96.0,Version,https://github.com/jeaye/ncurses-rs,https://github.com/jeaye/ncurses-rs
version1694nimble,ncurses,nimble,1.0.2,Version,https://github.com/walkre-niboshi/nim-ncurses,https://github.com/walkre-niboshi/nim-ncurses
version1700chromebrew,ascii,chromebrew,3.18-1,Version,http://www.catb.org/~esr/ascii/ascii-3.18.tar.gz,http://www.catb.org/~esr/ascii/
version203homebrew,ascii,homebrew,3.18,Version,http://www.catb.org/~esr/ascii/ascii-3.18.tar.gz,http://www.catb.org/~esr/ascii/
version6626cargo,gravatar,cargo,0.1.0,Version,https://github.com/chowdhurya/rust-gravatar/,https://github.com/chowdhurya/rust-gravatar/
version1792nimble,gravatar,nimble,0.1,Version,https://github.com/achesak/nim-gravatar,https://github.com/achesak/nim-gravatar
version171452cargo,honeycomb,cargo,0.1.4,Version,https://github.com/adam-mcdaniel/honeycomb,https://github.com/adam-mcdaniel/honeycomb
version1904nimble,honeycomb,nimble,0.1.1,Version,https://github.com/KatrinaKitten/honeycomb,https://github.com/KatrinaKitten/honeycomb
version969conan,farmhash,conan,cci.20190513,Version,,https://github.com/google/farmhash
version528vcpkg,farmhash,vcpkg,1.1,Version,,https://github.com/google/farmhash
version40208cargo,prometheus,cargo,0.2.8,Version,https://github.com/tikv/rust-prometheus,https://github.com/tikv/rust-prometheus
version1681nimble,prometheus,nimble,0.1.0,Version,https://github.com/dom96/prometheus,https://github.com/dom96/prometheus
version20776028npm,prometheus,npm,0.0.1,Version,https://github.com/shubik/prometheus,https://github.com/shubik/prometheus
version154317cargo,simon,cargo,0.2.2,Version,https://github.com/stevebob/simon.git,https://github.com/stevebob/simon.git
version22519642npm,simon,npm,0.1.1,Version,https://github.com/Lipathor/simon,https://github.com/Lipathor/simon
version101395cargo,botan,cargo,0.1.2,Version,https://github.com/randombit/botan-rs,https://botan.randombit.net/
version475homebrew,botan,homebrew,2.19.1,Version,https://botan.randombit.net/releases/Botan-2.19.1.tar.xz,https://botan.randombit.net/
version465088cargo,gherkin,cargo,0.11.1,Version,https://github.com/cucumber-rs/gherkin,https://github.com/cucumber-rs/gherkin
version16627671npm,gherkin,npm,3.0.0,Version,https://github.com/cucumber/gherkin3,https://github.com/cucumber/gherkin3
version322566cargo,peril,cargo,0.4.0,Version,https://github.com/junkerjorg/peril,https://github.com/junkerjorg/peril
version20387047npm,peril,npm,0.0.2,Version,https://github.com/OhMeadhbh/peril,https://github.com/OhMeadhbh/peril
version22860034npm,ssl,npm,0.0.0,Version,https://github.com/mucus/ssl.git,https://github.com/mucus/ssl.git
version22860035npm,ssl,npm,0.0.1,Version,https://github.com/onmodulus/ssl.git,https://github.com/onmodulus/ssl.git
version23891355npm,u2f,npm,0.1.0,Version,https://github.com/ashtuchkin/node-u2f,https://github.com/ashtuchkin/node-u2f
version23891356npm,u2f,npm,0.1.1,Version,https://github.com/ashtuchkin/u2f,https://github.com/ashtuchkin/u2f
version14886584npm,deku,npm,0.0.12,Version,https://github.com/segmentio/deku,https://github.com/segmentio/deku
version14886641npm,deku,npm,0.5.0,Version,https://github.com/dekujs/deku,https://github.com/dekujs/deku
version2793conan,readline,conan,8.1.2,Version,,https://tiswww.case.edu/php/chet/readline/rltop.html
version4603homebrew,readline,homebrew,8.1.2,Version,https://ftp.gnu.org/gnu/readline/readline-8.1.tar.gz,https://tiswww.case.edu/php/chet/readline/rltop.html
version192665cargo,dnsclient,cargo,0.1.6,Version,https://github.com/jedisct1/rust-dnsclient,https://github.com/jedisct1/rust-dnsclient
version523nimble,dnsclient,nimble,0.1.2,Version,https://github.com/ba0f3/dnsclient.nim,https://github.com/ba0f3/dnsclient.nim
version17536117npm,influent,npm,0.1.0,Version,https://github.com/gobwas/influxciter,https://github.com/gobwas/influxciter
version17536125npm,influent,npm,0.2.2,Version,https://github.com/gobwas/influent,https://github.com/gobwas/influent
version322466cargo,guild,cargo,0.1.3,Version,https://github.com/jakecorrenti/guild,https://github.com/jakecorrenti/guild
version16951857npm,guild,npm,0.0.1,Version,https://github.com/DyslexicChris/Guild,https://github.com/DyslexicChris/Guild
version453786cargo,oxipng,cargo,5.0.1,Version,https://github.com/shssoichiro/oxipng,https://github.com/shssoichiro/oxipng
version4074homebrew,oxipng,homebrew,5.0.1,Version,https://github.com/shssoichiro/oxipng/archive/v5.0.1.tar.gz,https://github.com/shssoichiro/oxipng
version284conan,bitmagic,conan,7.11.2,Version,,http://bitmagic.io
version114vcpkg,bitmagic,vcpkg,7.5.0,Version,,http://bitmagic.io
version342405cargo,sort-it,cargo,0.1.3,Version,https://github.com/discobiscuit99/sort-it,https://github.com/discobiscuit99/sort-it
version22748101npm,sort-it,npm,0.1.0,Version,https://github.com/ruanyl/sort-it,https://github.com/ruanyl/sort-it
version250361cargo,shunkakinoki,cargo,4.23.101,Version,,https://github.com/shunkakinoki/shunkakinoki
version22500468npm,shunkakinoki,npm,5.0.0,Version,git+https://github.com/shunkakinoki/shunkakinoki.git,https://github.com/shunkakinoki/shunkakinoki
version1712chromebrew,gmime,chromebrew,3.2.3,Version,https://github.com/jstedfast/gmime/archive/3.2.3.tar.gz,https://developer.gnome.org/gmime/
version633vcpkg,gmime,vcpkg,3.2.6,Version,,https://developer.gnome.org/gmime/
version536homebrew,bzip2,homebrew,1.0.8,Version,https://sourceware.org/pub/bzip2/bzip2-1.0.8.tar.gz,https://sourceware.org/bzip2/
version296vcpkg,bzip2,vcpkg,1.0.8,Version,,https://sourceware.org/bzip2/
version388094cargo,bzip2,cargo,0.4.3,Version,https://github.com/alexcrichton/bzip2-rs,https://github.com/alexcrichton/bzip2-rs
version59827cargo,flx,cargo,0.2.1,Version,https://github.com/jrasky/flx,https://github.com/jrasky/flx
version16128780npm,flx,npm,0.0.0,Version,https://github.com/etnbrd/flx,https://github.com/etnbrd/flx
version16220508npm,fpm,npm,1.1.7,Version,http://ipm.staff.ifeng.com/root/iffront.git,http://ipm.staff.ifeng.com/root/iffront.git
version16220549npm,fpm,npm,1.5.5,Version,http://fex.staff.ifeng.com/fep/iffront.git,http://fex.staff.ifeng.com/fep/iffront.git
version22037cargo,waterfall,cargo,0.1.1,Version,https://github.com/brayniac/waterfall,https://github.com/brayniac/waterfall
version24554564npm,waterfall,npm,1.0.0,Version,https://github.com/ramitos/waterfall,https://github.com/ramitos/waterfall
version8867cargo,pop3,cargo,0.0.4,Version,https://github.com/mattnenterprise/rust-pop3,https://github.com/mattnenterprise/rust-pop3
version134nimble,pop3,nimble,0.1.1,Version,https://github.com/FedericoCeratto/nim-pop3,https://github.com/FedericoCeratto/nim-pop3
version19460810npm,nff,npm,0.1.0,Version,https://github.com/Bluefatty/node-nff,https://github.com/Bluefatty/node-nff
version19460816npm,nff,npm,0.3.0,Version,https://github.com/nightink/node-nff,https://github.com/nightink/node-nff
version1338conan,heatshrink,conan,0.4.1,Version,,https://github.com/atomicobject/heatshrink
version2196homebrew,heatshrink,homebrew,0.4.1,Version,https://github.com/atomicobject/heatshrink/archive/v0.4.1.tar.gz,https://github.com/atomicobject/heatshrink
version4326homebrew,portmidi,homebrew,2.0.3,Version,https://github.com/PortMidi/portmidi/archive/refs/tags/v2.0.3.tar.gz,https://github.com/PortMidi/portmidi
version1367vcpkg,portmidi,vcpkg,2.0.2,Version,,https://github.com/PortMidi/portmidi
version8604cargo,portmidi,cargo,0.1.2,Version,https://github.com/musitdev/portmidi-rs,https://github.com/musitdev/portmidi-rs
version460663cargo,former,cargo,0.1.4,Version,https://github.com/Wandalen/wTools/tree/master/module/rust/former,https://github.com/Wandalen/wTools/tree/master/module/rust/former
version16193719npm,former,npm,0.0.5,Version,https://github.com/mmckegg/former,https://github.com/mmckegg/former
version242748cargo,preserves,cargo,0.5.0,Version,https://gitlab.com/preserves/preserves,https://preserves.gitlab.io/
version20684009npm,preserves,npm,0.1.0,Version,git+https://gitlab.com/preserves/preserves.git,https://gitlab.com/preserves/preserves
version643chromebrew,grep,chromebrew,3.7,Version,https://ftpmirror.gnu.org/grep/grep-3.7.tar.xz,https://www.gnu.org/software/grep/
version2061homebrew,grep,homebrew,3.7,Version,https://ftp.gnu.org/gnu/grep/grep-3.7.tar.xz,https://www.gnu.org/software/grep/
version107444cargo,grep,cargo,0.2.3,Version,https://github.com/BurntSushi/ripgrep/tree/master/crates/grep,https://github.com/BurntSushi/ripgrep/tree/master/crates/grep
version16869846npm,grep,npm,0.1.0,Version,https://github.com/nicdaCosta/grep.js,https://github.com/nicdaCosta/grep.js
version727nimble,mime,nimble,0.0.3,Version,https://github.com/enthus1ast/nimMime,https://github.com/enthus1ast/nimMime
version18893300npm,mime,npm,1.3.0,Version,https://github.com/broofa/node-mime,https://github.com/broofa/node-mime
version102chromebrew,argon2,chromebrew,20190702,Version,https://github.com/P-H-C/phc-winner-argon2/archive/20190702.tar.gz,https://github.com/P-H-C/phc-winner-argon2
version179homebrew,argon2,homebrew,20190702,Version,https://github.com/P-H-C/phc-winner-argon2/archive/20190702.tar.gz,https://github.com/P-H-C/phc-winner-argon2
version110conan,argon2,conan,20190702,Version,,https://github.com/P-H-C/phc-winner-argon2
version342nimble,argon2,nimble,1.0.1,Version,https://github.com/Ahrotahn/argon2,https://github.com/Ahrotahn/argon2
version1649conan,libffi,conan,3.4.2,Version,,https://sourceware.org/libffi/
version2861homebrew,libffi,homebrew,3.4.2,Version,https://github.com/libffi/libffi/releases/download/v3.4.2/libffi-3.4.2.tar.gz,https://sourceware.org/libffi/
version156nimble,libffi,nimble,1.0.5,Version,https://github.com/Araq/libffi,https://github.com/Araq/libffi
version52806cargo,metrohash,cargo,1.0.0,Version,https://github.com/arthurprs/metrohash-rs,https://github.com/arthurprs/metrohash-rs
version18843535npm,metrohash,npm,0.2.0,Version,https://github.com/robertklep/node-metrohash,https://github.com/robertklep/node-metrohash
version244135cargo,fst,cargo,0.4.4,Version,https://github.com/BurntSushi/fst,https://github.com/BurntSushi/fst
version1641homebrew,fst,homebrew,0.4.2,Version,https://github.com/BurntSushi/fst/archive/refs/tags/fst-bin-0.4.2.tar.gz,https://github.com/BurntSushi/fst
version262386cargo,multitask,cargo,0.2.0,Version,https://github.com/stjepang/multitask,https://github.com/stjepang/multitask
version19182219npm,multitask,npm,0.0.1,Version,https://github.com/dustinlarimer/multitask,https://github.com/dustinlarimer/multitask
version116372cargo,notmuch,cargo,0.4.0,Version,https://github.com/vhdirk/notmuch-rs,https://github.com/vhdirk/notmuch-rs
version721nimble,notmuch,nimble,5.2.0,Version,https://github.com/samdmarshall/notmuch.nim,https://github.com/samdmarshall/notmuch.nim
version3286conan,tmx,conan,1.4.0,Version,,https://github.com/baylej/tmx
version5429homebrew,tmx,homebrew,1.4.0,Version,https://github.com/baylej/tmx/archive/tmx_1.4.0.tar.gz,https://github.com/baylej/tmx
version1083chromebrew,terraform,chromebrew,1.1.6,Version,https://ftp.gnome.org/pub/GNOME/sources/libgnomecanvas/2.30/libgnomecanvas-2.30.3.tar.bz2,https://www.terraform.io/
version5334homebrew,terraform,homebrew,1.1.9,Version,https://github.com/hashicorp/terraform/archive/v1.1.9.tar.gz,https://www.terraform.io/
version62537cargo,pcsc,cargo,0.1.2,Version,https://github.com/bluetech/pcsc-rust,https://github.com/bluetech/pcsc-rust
version20357848npm,pcsc,npm,1.0.1,Version,https://github.com/mpartipilo/node-pcsc,https://github.com/mpartipilo/node-pcsc
version133700cargo,sol,cargo,0.1.5,Version,https://github.com/Twinklebear/embree-rs,https://github.com/Twinklebear/embree-rs
version781nimble,sol,nimble,0.4.0,Version,https://github.com/davidgarland/sol,https://github.com/davidgarland/sol
version352316cargo,are,cargo,0.0.0,Version,https://github.com/tetcoin/tetcore,https://github.com/tetcoin/tetcore
version12998439npm,are,npm,0.0.1,Version,https://github.com/AlloyTeam/AlloyRenderingEngine,https://github.com/AlloyTeam/AlloyRenderingEngine
version952chromebrew,curl,chromebrew,7.82.0,Version,https://download.qt.io/official_releases/qtchooser/qtchooser-66.tar.xz,https://curl.se/
version429vcpkg,curl,vcpkg,7.82.0,Version,,https://curl.se/
version7859cargo,curl,cargo,0.2.7,Version,https://github.com/alexcrichton/curl-rust,https://github.com/alexcrichton/curl-rust
version81852cargo,dotenv,cargo,0.11.0,Version,https://github.com/dotenv-rs/dotenv,https://github.com/dotenv-rs/dotenv
version806nimble,dotenv,nimble,2.0.1,Version,https://github.com/euantorano/dotenv.nim,https://github.com/euantorano/dotenv.nim
version1002chromebrew,hello,chromebrew,2.10,Version,https://ftpmirror.gnu.org/hello/hello-2.10.tar.gz,https://www.gnu.org/software/hello/
version2201homebrew,hello,homebrew,2.12,Version,https://ftp.gnu.org/gnu/hello/hello-2.12.tar.gz,https://www.gnu.org/software/hello/
version285chromebrew,libcanberra,chromebrew,0.30-1,Version,http://pkgs.fedoraproject.org/repo/pkgs/libcanberra/libcanberra-0.30.tar.xz/34cb7e4430afaf6f447c4ebdb9b42072/libcanberra-0.30.tar.xz,http://0pointer.de/lennart/projects/libcanberra/
version848vcpkg,libcanberra,vcpkg,0.30,Version,,http://0pointer.de/lennart/projects/libcanberra/
version1656conan,libfuse,conan,3.10.5,Version,,https://github.com/libfuse/libfuse
version2875homebrew,libfuse,homebrew,3.11.0,Version,https://github.com/libfuse/libfuse/releases/download/fuse-3.11.0/fuse-3.11.0.tar.xz,https://github.com/libfuse/libfuse
version901chromebrew,libiconv,chromebrew,1.16-4,Version,https://ftpmirror.gnu.org/libiconv/libiconv-1.16.tar.gz,https://www.gnu.org/software/libiconv/
version1687conan,libiconv,conan,1.16,Version,,https://www.gnu.org/software/libiconv/
version2918homebrew,libiconv,homebrew,1.16,Version,https://ftp.gnu.org/gnu/libiconv/libiconv-1.16.tar.gz,https://www.gnu.org/software/libiconv/
version903vcpkg,libiconv,vcpkg,1.16,Version,,https://www.gnu.org/software/libiconv/
version1895conan,libusb,conan,1.0.26,Version,,https://github.com/libusb/libusb
version1021vcpkg,libusb,vcpkg,1.0.24,Version,,https://github.com/libusb/libusb
version35chromebrew,make,chromebrew,4.3,Version,https://ftpmirror.gnu.org/make/make-4.3.tar.lz,https://www.gnu.org/software/make/
version2023conan,make,conan,4.3,Version,,https://www.gnu.org/software/make/
version3364homebrew,make,homebrew,4.3,Version,https://ftp.gnu.org/gnu/make/make-4.3.tar.lz,https://www.gnu.org/software/make/
version26alire,openssl,alire,,Version,,https://www.openssl.org
version1263chromebrew,openssl,chromebrew,1.1.1n,Version,https://github.com/python-excel/xlrd.git,https://www.openssl.org
version1276vcpkg,openssl,vcpkg,1.1.1n,Version,,https://www.openssl.org
version692chromebrew,plplot,chromebrew,5.15.0,Version,https://downloads.sourceforge.net/project/plplot/plplot/5.15.0%20Source/plplot-5.15.0.tar.gz,http://plplot.sourceforge.net/
version4289homebrew,plplot,homebrew,5.15.0,Version,https://downloads.sourceforge.net/project/plplot/plplot/5.15.0%20Source/plplot-5.15.0.tar.gz,https://plplot.sourceforge.io
version2637conan,protobuf,conan,3.20.0,Version,,https://github.com/protocolbuffers/protobuf
version1378vcpkg,protobuf,vcpkg,3.19.4,Version,,https://github.com/protocolbuffers/protobuf
version230029cargo,protobuf,cargo,2.14.0,Version,https://github.com/stepancheg/rust-protobuf/,https://github.com/stepancheg/rust-protobuf/
version325nimble,protobuf,nimble,0.5.1,Version,https://github.com/PMunch/protobuf-nim,https://github.com/PMunch/protobuf-nim
version590chromebrew,unixodbc,chromebrew,2.3.9,Version,https://www.harding.motd.ca/autossh/autossh-1.4g.tgz,http://www.unixodbc.org/
version5571homebrew,unixodbc,homebrew,2.3.11,Version,http://www.unixodbc.org/unixODBC-2.3.11.tar.gz,http://www.unixodbc.org/
version69889cargo,rquery,cargo,0.4.0,Version,https://github.com/yggie/rquery,https://github.com/yggie/rquery
version22111937npm,rquery,npm,0.0.1,Version,https://github.com/percyhanna/rquery,https://github.com/percyhanna/rquery
version363552cargo,moby,cargo,0.1.0,Version,https://github.com/wojciechkepka/moby,https://github.com/wojciechkepka/moby
version18993362npm,moby,npm,0.1.0,Version,https://github.com/zeke/moby,https://github.com/zeke/moby
version194460cargo,what,cargo,0.4.0,Version,https://github.com/imsnif/what,https://github.com/imsnif/what
version24722192npm,what,npm,0.0.2,Version,https://github.com/tangmi/what,https://github.com/tangmi/what
version315596cargo,windy,cargo,0.1.1,Version,https://github.com/takubokudori/windy,https://github.com/takubokudori/windy
version68nimble,windy,nimble,0.0.0,Version,https://github.com/treeform/windy,https://github.com/treeform/windy
version23532cargo,robotparser,cargo,0.4.1,Version,https://github.com/messense/robotparser-rs,https://github.com/messense/robotparser-rs
version1941nimble,robotparser,nimble,1.0,Version,https://github.com/achesak/nim-robotparser,https://github.com/achesak/nim-robotparser
version278744cargo,rproxy,cargo,0.1.0,Version,https://github.com/glacierx/rproxy,https://github.com/glacierx/rproxy
version22110973npm,rproxy,npm,1.0.1,Version,https://github.com/devchakraborty/rproxy,https://github.com/devchakraborty/rproxy
version5085homebrew,spirv-tools,homebrew,2022.2,Version,https://github.com/KhronosGroup/SPIRV-Tools/archive/v2022.2.tar.gz,https://github.com/KhronosGroup/SPIRV-Tools
version1657vcpkg,spirv-tools,vcpkg,2021.1,Version,,https://github.com/KhronosGroup/SPIRV-Tools
version356272cargo,spirv-tools,cargo,0.6.0,Version,https://github.com/EmbarkStudios/spirv-tools-rs,https://github.com/EmbarkStudios/spirv-tools-rs
version220386cargo,claim,cargo,0.3.0,Version,https://github.com/svartalf/rust-claim,https://github.com/svartalf/rust-claim
version14092420npm,claim,npm,1.0.0,Version,https://github.com/kevva/claim,https://github.com/kevva/claim
version519620cargo,himalaya,cargo,0.5.10,Version,https://github.com/soywod/himalaya,https://github.com/soywod/himalaya/wiki
version2226homebrew,himalaya,homebrew,0.5.10,Version,https://github.com/soywod/himalaya/archive/v0.5.10.tar.gz,https://github.com/soywod/himalaya
version3604conan,z3,conan,4.8.8,Version,,https://github.com/Z3Prover/z3
version5992homebrew,z3,homebrew,4.8.17,Version,https://github.com/Z3Prover/z3/archive/z3-4.8.17.tar.gz,https://github.com/Z3Prover/z3
version1893vcpkg,z3,vcpkg,4.8.14,Version,,https://github.com/Z3Prover/z3
version1897nimble,z3,nimble,0.1.3,Version,https://github.com/zevv/nimz3,https://github.com/zevv/nimz3
version673conan,cpr,conan,1.8.1,Version,,https://docs.libcpr.org/
version918homebrew,cpr,homebrew,1.7.2,Version,https://github.com/libcpr/cpr/archive/1.7.2.tar.gz,https://docs.libcpr.org/
version389246cargo,base62,cargo,1.1.2,Version,https://github.com/fbernier/base62,https://github.com/fbernier/base62
version1875nimble,base62,nimble,0.1.0,Version,https://github.com/singularperturbation/base62-encode,https://github.com/singularperturbation/base62-encode
version542chromebrew,zopfli,chromebrew,1.0.3,Version,https://github.com/google/zopfli.git,https://github.com/google/zopfli/
version3623conan,zopfli,conan,1.0.3,Version,,https://github.com/google/zopfli/
version6031homebrew,zopfli,homebrew,1.0.3,Version,https://github.com/google/zopfli/archive/zopfli-1.0.3.tar.gz,https://github.com/google/zopfli
version1901vcpkg,zopfli,vcpkg,1.0.3,Version,,https://github.com/google/zopfli
version42635cargo,zopfli,cargo,0.3.5,Version,https://github.com/zopfli-rs/zopfli,https://github.com/zopfli-rs/zopfli
version334250cargo,ssh2,cargo,0.9.1,Version,https://github.com/alexcrichton/ssh2-rs,https://github.com/alexcrichton/ssh2-rs
version787nimble,ssh2,nimble,0.1.4,Version,https://github.com/ba0f3/ssh2.nim,https://github.com/ba0f3/ssh2.nim
version212841cargo,mdcat,cargo,0.15.1,Version,https://codeberg.org/flausch/mdcat,https://codeberg.org/flausch/mdcat
version3434homebrew,mdcat,homebrew,0.27.1,Version,https://codeberg.org/flausch/mdcat/archive/mdcat-0.27.1.tar.gz,https://codeberg.org/flausch/mdcat
version693conan,crc32c,conan,1.1.2,Version,,https://github.com/google/crc32c
version930homebrew,crc32c,homebrew,1.1.2,Version,https://github.com/google/crc32c/archive/1.1.2.tar.gz,https://github.com/google/crc32c
version414vcpkg,crc32c,vcpkg,1.1.2,Version,,https://github.com/google/crc32c
version71076cargo,crc32c,cargo,0.2.0,Version,https://github.com/zowens/crc32c,https://github.com/zowens/crc32c
version380311cargo,flatbuffers,cargo,2.0.0,Version,https://github.com/google/flatbuffers,https://google.github.io/flatbuffers/
version16082063npm,flatbuffers,npm,1.5.0,Version,git+https://github.com/google/flatbuffers.git,https://google.github.io/flatbuffers/
version552vcpkg,flatbuffers,vcpkg,2.0.0,Version,,https://google.github.io/flatbuffers/
version900conan,enet,conan,1.3.17,Version,,https://github.com/lsalzman/enet
version509vcpkg,enet,vcpkg,1.3.17,Version,,https://github.com/lsalzman/enet
version146746cargo,enet,cargo,0.2.2,Version,https://github.com/futile/enet-rs,https://github.com/futile/enet-rs
version135627cargo,reframe,cargo,0.1.6,Version,https://github.com/Ansvia/reframe,https://github.com/Ansvia/reframe
version1871nimble,reframe,nimble,0.4.0,Version,https://github.com/rosado/reframe.nim,https://github.com/rosado/reframe.nim
version1545conan,leveldb,conan,1.23,Version,,https://github.com/google/leveldb
version833vcpkg,leveldb,vcpkg,1.22,Version,,https://github.com/google/leveldb
version5170cargo,leveldb,cargo,0.3.8,Version,https://github.com/skade/leveldb,https://github.com/skade/leveldb
version392nimble,leveldb,nimble,0.4.1,Version,https://github.com/zielmicha/leveldb.nim,https://github.com/zielmicha/leveldb.nim
version72722cargo,gitx,cargo,0.0.4,Version,https://github.com/yagince/gitx-rs,https://github.com/yagince/gitx-rs
version16684238npm,gitx,npm,0.1.0,Version,https://github.com/popomore/gitx,https://github.com/popomore/gitx
version177chromebrew,r,chromebrew,4.0.3,Version,https://cran.r-project.org/src/base/R-4/R-4.0.3.tar.gz,https://www.r-project.org/
version4539homebrew,r,homebrew,4.2.0,Version,https://cran.r-project.org/src/base/R-4/R-4.2.0.tar.gz,https://www.r-project.org/
version46017cargo,diesel,cargo,0.11.4,Version,https://github.com/diesel-rs/diesel,https://diesel.rs
version1118homebrew,diesel,homebrew,1.4.8,Version,https://github.com/diesel-rs/diesel/archive/v1.4.8.tar.gz,https://diesel.rs
version1011nimble,roots,nimble,0.4.1,Version,https://github.com/BarrOff/roots,https://github.com/BarrOff/roots
version22089711npm,roots,npm,3.0.0-rc.0,Version,https://github.com/jenius/roots,https://github.com/jenius/roots
version169977cargo,escaper,cargo,0.1.0,Version,https://github.com/dignifiedquire/rust-escaper,https://github.com/dignifiedquire/rust-escaper
version15595900npm,escaper,npm,1.0.3,Version,https://github.com/kobezzza/Escaper,https://github.com/kobezzza/Escaper
version625chromebrew,lapack,chromebrew,3.8.0-1,Version,https://www.netlib.org/lapack/lapack-3.8.0.tar.gz,https://www.netlib.org/lapack/
version2689homebrew,lapack,homebrew,3.10.1,Version,https://github.com/Reference-LAPACK/lapack/archive/v3.10.1.tar.gz,https://www.netlib.org/lapack/
version8161cargo,lapack,cargo,0.0.17,Version,https://github.com/blas-lapack-rs/lapack,https://github.com/blas-lapack-rs/lapack
version121529cargo,lscolors,cargo,0.1.0,Version,https://github.com/sharkdp/lscolors,https://github.com/sharkdp/lscolors
version1331nimble,lscolors,nimble,0.3.3,Version,https://github.com/joachimschmidt557/nim-lscolors,https://github.com/joachimschmidt557/nim-lscolors
version58070cargo,predicates,cargo,0.3.0,Version,https://github.com/assert-rs/predicates-rs,https://github.com/assert-rs/predicates-rs
version20676874npm,predicates,npm,0.2.0,Version,https://github.com/wookieb/predicates,https://github.com/wookieb/predicates
version13797cargo,catapult,cargo,0.1.1,Version,https://github.com/octplane/catapult,https://github.com/octplane/catapult
version13904809npm,catapult,npm,2.0.0,Version,https://github.com/dionjwa/catapult,https://github.com/dionjwa/catapult
version281697cargo,calendar,cargo,0.1.0,Version,https://github.com/printfn/calendar-rs,https://github.com/printfn/calendar-rs
version938nimble,calendar,nimble,0.1.0,Version,https://github.com/adam-mcdaniel/calendar,https://github.com/adam-mcdaniel/calendar
version518222cargo,bitmask-core,cargo,0.1.2,Version,https://github.com/rgb-products/bitmask-core,https://bitmask.app
version13488850npm,bitmask-core,npm,0.1.1,Version,git+https://github.com/rgb-products/bitmask-core.git,https://bitmask.app
version17073198npm,harvest,npm,0.0.7,Version,https://github.com/log0ymxm/harvest-node,https://github.com/log0ymxm/harvest-node
version17073199npm,harvest,npm,0.0.8,Version,https://github.com/log0ymxm/node-harvest,https://github.com/log0ymxm/node-harvest
version2106conan,mikktspace,conan,cci.20200325,Version,,https://github.com/mmikk/MikkTSpace
version1112vcpkg,mikktspace,vcpkg,2020-10-06,Version,,https://github.com/mmikk/MikkTSpace
version101551cargo,mikktspace,cargo,0.1.1,Version,https://github.com/gltf-rs/mikktspace,https://github.com/gltf-rs/mikktspace
version1710chromebrew,monero,chromebrew,0.17.3.0,Version,https://downloads.getmonero.org/cli/monero-linux-x64-v0.17.3.0.tar.bz2,https://www.getmonero.org/
version3577homebrew,monero,homebrew,0.17.3.2,Version,https://github.com/monero-project/monero.git,https://www.getmonero.org/
version280080cargo,monero,cargo,0.9.0,Version,https://github.com/monero-rs/monero-rs,https://github.com/monero-rs/monero-rs
version533769cargo,ddc-enhanced-rs,cargo,1.0.0,Version,https://github.com/ThalusA/ddc-enhanced-rs,https://github.com/ThalusA/ddc-enhanced-rs#readme
version14835469npm,ddc-enhanced-rs,npm,0.1.0,Version,git+https://github.com/ThalusA/ddc-enhanced-rs.git,https://github.com/ThalusA/ddc-enhanced-rs#readme
version504814cargo,eoc,cargo,0.0.2,Version,https://github.com/yegor256/eoc,https://github.com/yegor256/eoc
version15542425npm,eoc,npm,0.1.0,Version,https://github.com/reg4in/eoc,https://github.com/reg4in/eoc
version14963cargo,fsm,cargo,0.1.0,Version,https://github.com/omaskery/fsm-rs,https://github.com/omaskery/fsm-rs
version971nimble,fsm,nimble,0.1.1,Version,https://github.com/ba0f3/fsm.nim,https://github.com/ba0f3/fsm.nim
version41631cargo,rain,cargo,0.2.0,Version,https://github.com/saschagrunert/rain,https://github.com/saschagrunert/rain
version1273nimble,rain,nimble,0.1.0,Version,https://github.com/OHermesJunior/rain.nim,https://github.com/OHermesJunior/rain.nim
version334033cargo,mp4,cargo,0.8.1,Version,https://github.com/alfg/mp4-rust,https://github.com/alfg/mp4-rust
version19124666npm,mp4,npm,0.0.1,Version,https://github.com/active9/mp4,https://github.com/active9/mp4
